value,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,HeavyAtomMolWt,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi3v,Chi4n,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAtomStereoCenters,NumBridgeheadAtoms,NumHDonors,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_oxime,fr_para_hydroxylation,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,MACCS_8,MACCS_11,MACCS_19,MACCS_22,MACCS_23,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_33,MACCS_34,MACCS_36,MACCS_37,MACCS_38,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_52,MACCS_53,MACCS_54,MACCS_56,MACCS_57,MACCS_62,MACCS_63,MACCS_66,MACCS_70,MACCS_71,MACCS_72,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_79,MACCS_80,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_102,MACCS_103,MACCS_104,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_125,MACCS_126,MACCS_128,MACCS_129,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166
-5.623423043,12.02446838,0.028237434,-0.028237434,0.791645336,14.6,271.642,0.313199918,0.24791728,1.15,2.65,35.49569135,10.00216286,2.218973999,-2.176323129,2.281161671,-2.272793042,6.315332193,-0.116445846,2.584083639,2.229963444,694.8779898,3.603930645,2.305497236,-2.13,4.899909731,6.544756406,0,5.907179729,0,0,9.786941917,0,0,0,41.93277523,18.19910121,23.19720828,11.39907128,4.794537184,28.9071909,0,0,4.992404733,0,18.49233812,0,4.899909731,5.687386275,0,11.60093989,25.21129312,4.794537184,0,11.12690298,5.022633314,0,32.67,0,4.794537184,0,12.45193614,5.022633314,22.52597426,0,18.01394878,42.46456948,4.992404733,11.60093989,0,6.108365947,18.12866591,0.634379724,3.510620118,-0.028237434,15.3490317,0,0.145859788,1.762425359,0.125,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3.1538,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0
-5.057991947,10.37864182,0.385092593,-0.959395314,0.690462799,12.41666667,154.104,0.4800777,0.320315502,1.416666667,2.5,16.36754459,10.07636439,2.10385745,-2.044220096,2.007606626,-2.316395438,5.730124707,-0.137996347,2.057052417,2.584604082,258.4908623,1.615637533,0.955337441,-1.35,10.84019487,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,30.33183534,11.98427311,0,0,9.901064579,5.969305288,0,0,5.733667477,12.46266245,0,0,5.733667477,0,0,0,17.11767351,11.21535881,0,5.563451492,0,0,63.32,12.01114612,4.794537184,0,0,6.420821623,5.563451492,0,0,30.33183534,0,10.84019487,0,0,10.37864182,8.518311602,6.300260771,-0.959395314,8.543755197,0.385092593,0,0,0.222222222,3,0,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0.641,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
-5.742321425,9.574074074,0.731481481,-0.962962963,0.451352188,13.66666667,82.038,0.480094234,0.319677956,2,2.166666667,16.36742503,10.3853408,1.990288752,-1.897069453,1.67661021,-2.250004206,5.71863158,-0.137562903,1.360964047,3.257586161,59.81353753,0.389527556,0,-0.57,10.84019487,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,0,0,9.901064579,5.969305288,0,0,5.733667477,12.96557803,0,0,5.733667477,0,0,0,17.11767351,4.794537184,0,6.9237372,0,0,63.32,12.01114612,4.794537184,0,0,0,0,6.9237372,0,0,0,10.84019487,0,0,9.574074074,7.865740741,4.835648148,-0.962962963,-0.731481481,0,1.418981481,0,0.666666667,3,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,-0.5818,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
-5.225483034,11.3626875,0,-0.55102235,0.597604294,12.22727273,305.632,1,0.19447471,1.409090909,2.772727273,35.45300102,10.20329036,2.138175443,-2.12490455,2.284918517,-2.996005866,5.966575087,-0.688018942,2.871191364,0.00000242,623.6333734,3.16575633,2.006763942,-1.56,31.98436305,19.25560476,22.87602434,0,0,0,4.794537184,0,0,0,12.13273414,25.98020854,12.30996141,6.041840829,36.77890023,16.7524893,0,0,0,32.91701882,13.15163837,5.749511833,22.46068472,0,5.749511833,0,36.18721793,0,0,31.3259962,0,10.96924436,76.28,6.103966388,9.901064579,0,24.79716007,29.67937663,5.386224214,6.9237372,12.13273414,12.13273414,19.164263,9.154013891,11.1584924,0,11.3626875,12.75517295,0.544202937,0.738013556,7.609936348,-0.55102235,6.382516658,0,0.4375,5,0,0,0,1,1,0,2,1,7,0,0,0,0,1,2,-1.6491,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-5.595166283,11.3844983,0,-0.037344104,0.758763693,24,227.586,0.465124904,0.308854678,1.625,2.9375,35.45300073,9.892045408,2.350993394,-2.124150826,2.27409171,-2.17703013,5.853049604,-0.140835412,2.756300787,0.00000128,364.6214652,3.139072244,2.155921076,-1.03,9.303962602,0,0,0,0,5.969305288,4.794537184,4.983978521,0,12.40703316,6.9237372,12.84164325,24.8563496,18.85210809,9.531400138,18.37633845,0,9.551078169,18.88348407,19.76538045,6.606881965,0,0,0,0,12.40703316,22.12726542,22.99989374,11.83581209,19.03848682,0,0,44.12,0,4.794537184,0,24.2942445,12.52478801,18.53557124,0,6.327320075,24.7353524,4.983978521,4.736862954,7.08457294,0,15.45538124,0,1.163657407,0.349507748,0,5.380486111,2.593263889,1.973130669,0.636363636,4,0,1,1,1,2,0,0,2,3,0,1,1,0,0,2,1.5836,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
-6.537602002,11.86923304,0.043094117,-0.347763422,0.501648373,10.14285714,266.191,0.426261163,0.315151917,1.047619048,2.523809524,16.53560827,10.11590993,2.091042284,-2.061549817,2.145131029,-2.183553794,5.975854599,-0.133145566,2.484012162,2.007228707,622.942164,2.916317967,1.925708941,-2.46,10.05365156,5.749511833,5.783244946,0,0,5.969305288,9.589074368,0,0,0,42.46456948,24.74385761,5.563451492,12.96557803,14.32593732,11.75255023,0,5.316788604,0,6.420821623,13.59242839,5.749511833,10.05365156,0,5.749511833,0,25.34497862,11.21535881,0,15.92144017,0,0,55.4,0,9.589074368,0,24.71812826,11.31296332,5.563451492,0,31.31314026,30.33183534,5.316788604,4.736862954,5.275707908,0,23.63995603,2.801570659,1.415995442,-0.003927739,16.03877125,0.203898416,0.251403878,1.709957491,0.176470588,4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,2.2368,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
-6.698970004,11.65747137,0.028464296,-0.274800459,0.475994759,10.44444444,230.158,0.426498179,0.310939051,1.333333333,2.666666667,16.53563575,10.11283497,2.096543245,-2.071396852,2.149514562,-2.183094176,5.975636162,-0.134695232,2.280198,2.701385161,426.80221,2.29994655,1.502096181,-1.68,10.05365156,5.749511833,5.783244946,0,0,5.969305288,9.589074368,0,0,0,25.98020854,25.09831217,11.98427311,6.544756406,14.32593732,11.75255023,0,5.316788604,5.917906046,20.26829602,13.59242839,5.749511833,10.05365156,0,5.749511833,0,25.34497862,4.794537184,5.917906046,30.6262847,0,0,55.4,0,9.589074368,0,24.21521269,17.73378495,0,0,31.31314026,13.8474744,5.316788604,4.736862954,5.182595663,0,23.16771915,2.795000968,0.540923091,0.371928813,6.687120181,0.369731749,4.172268076,1.712712312,0.428571429,4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2.0402,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
-6.677780705,11.72135889,0.035965136,-0.564496252,0.503806751,11.11111111,230.158,0.426119488,0.316115748,1.277777778,2.5,16.53746621,9.972954631,2.233811588,-2.160264791,2.198852367,-2.253473103,5.976058568,-0.142502197,2.281543505,2.83085415,446.5974805,2.316266281,1.255781522,-1.68,10.05365156,5.749511833,5.783244946,0,0,5.969305288,9.589074368,0,0,0,12.13273414,39.95161772,5.563451492,11.95974688,14.32593732,11.75255023,0,5.316788604,5.414990469,20.7712116,13.59242839,5.749511833,10.05365156,0,5.749511833,0,25.34497862,4.794537184,5.414990469,31.12920027,0,0,55.4,5.414990469,9.589074368,0,18.29730664,11.31296332,0,0,52.08435186,0,5.316788604,4.736862954,5.236206774,0,23.39796284,2.793156258,-0.033422934,0.045140017,6.658107521,0,5.609813516,1.70970267,0.428571429,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,2.0402,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
-4.853871964,12.17365835,0.128781652,-0.898055556,0.7233588,22.52631579,248.153,0.294635632,0.261799079,1,2.105263158,16.18907182,10.04622129,2.436945484,-2.272936827,2.264437676,-2.537708502,6.229332297,-0.135847753,2.639663816,1.960977799,587.8241613,3.347259916,2.419425105,-2.5,0,6.041840829,0,11.81435946,11.81435946,0,29.39484707,0,0,0,12.13273414,18.55355576,6.420821623,11.12690298,19.17814874,23.62871892,0,10.21669833,0,18.88348407,0,0,5.316788604,0,0,0,34.57046948,9.589074368,0,33.5576206,0,0,83.55,23.76338002,19.17814874,0,18.74882298,11.12690298,4.899909731,0,24.26546827,0,5.316788604,0,0,0,48.14888479,2.150153534,0.605925926,-1.92239523,5.545261191,0.305503118,0,0,0.230769231,6,0,2,2,0,1,0,1,2,1,0,1,1,0,1,3,0.0878,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
-5.795880017,11.38214192,0.030582473,-0.571052952,0.77230752,16.0952381,268.187,0.490477586,0.224217548,1.380952381,2.857142857,16.48978274,10.01964437,2.188774727,-2.237936264,2.305373886,-2.420703188,5.939767476,-0.115941457,2.412095064,1.918262172,508.7338197,3.30843059,2.195986231,-1.59,20.47696756,18.46036019,0,5.907179729,0,0,4.794537184,0,0,0,6.066367068,39.32476736,29.75534105,0,14.63792753,11.594566,0,5.316788604,0,45.25574649,18.46842697,5.749511833,15.37044016,5.687386275,5.749511833,0,35.80823713,11.21535881,0,32.75548471,0,0,70.59,6.103966388,9.901064579,0,18.05298695,19.38639965,17.0003496,0,0,18.19910121,31.40478881,4.736862954,5.725361867,0,11.38214192,16.04092371,1.788062796,0.774417218,5.593857513,0.576945998,6.868288984,0,0.5625,5,0,1,1,0,1,0,3,1,5,0,0,0,0,1,2,1.6991,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-5.522878745,12.07948007,0.051266906,-0.615535714,0.881772675,13.31818182,280.198,0.488647488,0.257911682,1.272727273,2.545454545,16.48999764,10.10157499,2.136602889,-2.227345536,2.219991002,-2.420604301,5.866703211,0.10045772,2.465047031,2.121170182,701.0967598,3.353419534,2.162435622,-1.85,19.7272786,18.46036019,0,0,5.559266895,0,4.794537184,0,0,0,18.19910121,26.83757867,30.71442143,5.386224214,9.843390349,10.77244843,0,9.883888252,7.047671983,32.41410324,13.15163837,5.749511833,15.61291845,0,5.749511833,0,34.46815705,7.047671983,0,20.7712116,0,10.77244843,63.49,6.103966388,9.901064579,0,17.70507411,17.68049245,5.386224214,4.567099648,19.31088262,38.9703128,5.316788604,4.736862954,7.229864182,0,12.07948007,14.6250324,-0.108769028,0.604174698,7.329163908,1.045747473,6.751635274,1.693671029,0.470588235,5,0,0,0,1,1,0,2,1,5,0,0,0,0,1,2,1.6663,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-5.119186408,13.28835806,0.015549729,-4.054459325,0.462764627,16.36363636,436.359,0.507654447,0.298406148,0.757575758,1.666666667,32.23999259,9.746089626,2.524601718,-2.334180382,2.533101514,-2.316587336,7.867080901,0.177878679,2.955137962,2.201112388,1289.664956,7.884434231,4.857210056,-2.83,10.21305479,16.39450714,5.601050811,0,10.11812686,0,0,4.183085433,8.417796984,0,45.89405,89.39583078,5.563451492,0,22.81393721,10.11812686,0,0,0,63.87476958,0,11.49902367,0,0,11.49902367,0,18.63085177,19.9022631,13.8474744,78.47492133,0,0,83.83,15.71917767,18.63085177,0,28.23031923,38.94416044,0,0,36.39820241,53.67515734,0,4.183085433,32.6755502,0,0.126985072,21.19445019,3.225621063,0.3659823,13.87392511,0,11.59194539,-4.054459325,0.333333333,5,0,1,1,0,0,0,2,1,4,0,0,0,0,0,4,5.97224,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
-4.970616222,11.35855527,0.126557296,-0.606577906,0.766306986,12.80952381,270.179,0.486901566,0.19447471,1.428571429,2.857142857,16.49730427,10.20329036,2.129942881,-2.145693622,2.285226172,-2.346858813,5.966581803,0.098481172,2.871191364,2.060423238,617.7645437,3.047917204,1.940139713,-1.85,19.57732989,12.71084835,22.87602434,0,0,0,4.794537184,0,0,0,25.98020854,12.13273414,24.89655865,0,19.05507847,16.7524893,0,5.316788604,0,32.91701882,13.15163837,5.749511833,10.05365156,0,5.749511833,0,36.18721793,0,0,31.3259962,0,10.96924436,71.7,6.103966388,9.901064579,0,12.39012691,29.67937663,5.386224214,6.9237372,12.13273414,25.98020854,5.316788604,9.154013891,11.1306799,0,11.35855527,13.80479465,0.533998856,0.712951827,7.454574087,-0.606577906,6.111023315,0,0.4375,5,0,0,0,1,1,0,2,1,7,0,0,0,0,1,2,2.3731,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-5.392544977,11.3844983,0.037344104,-0.037344104,0.700090748,25.6,192.133,0.465124904,0.308854678,1.666666667,3.066666667,16.54015839,9.892045408,2.350989462,-2.124150819,2.274084941,-2.177030124,5.741890864,-0.140835258,2.756300787,2.064704832,359.2248242,3.139072244,2.155921076,-1.32,9.303962602,0,0,0,0,5.969305288,4.794537184,4.983978521,0,0,6.9237372,12.84164325,24.8563496,18.85210809,9.531400138,5.969305288,0,9.551078169,18.88348407,19.76538045,6.606881965,0,0,0,0,0,22.12726542,22.99989374,11.83581209,19.03848682,0,0,44.12,0,4.794537184,0,11.88721133,12.52478801,18.53557124,0,6.327320075,24.7353524,4.983978521,4.736862954,7.08457294,0,15.45538124,0,1.163657407,0.349507748,0,5.380486111,2.593263889,1.973130669,0.636363636,4,0,1,1,1,2,0,0,2,3,0,1,1,0,0,2,1.1618,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
-4.581698709,5.273144211,0.205596445,0.205596445,0.513142559,19.71428571,176.138,0.370152478,0.185450724,1,2.142857143,15.13157176,10.09294897,2.061263025,-2.229465967,2.092359929,-2.30889701,5.751124255,0.253948418,2.073147983,2.167390167,166.9608118,2.659288649,1.857081477,-0.77,16.36724469,0,5.959554569,0,0,0,4.992404733,0,0,0,19.26246487,25.93115606,6.544756406,6.544756406,0,5.959554569,0,4.899909731,16.45973969,32.10410811,26.17902562,0,11.46733495,0,0,0,37.03848992,0,0,32.10410811,0,0,67.64,0,0,0,5.959554569,0,13.08951281,45.19362093,0,0,9.892314463,11.46733495,0,0,6.46716199,0,10.54628842,0.205596445,0,6.794618108,4.153001701,0,0.9,4,0,1,1,0,0,0,2,1,3,0,1,1,0,0,1,0.5259,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
